WellID,Time,Pressure,BottomHolePressure,Permeability,Porosity,ReservoirThickness,FlowRate,Viscosity,Density,OilProduction
Well_1,39,4256.273149546723,1835.617143811064,689.1215457003099,24.496753947589372,16.031776853473794,2839.584810288016,3.886116474951403,933.6248944902738,1670.9427466126128
Well_63,18,2256.96608199802,617.6090677766095,86.9572888956801,25.330779263938542,18.81303363881559,249.02626378509396,3.641879000923085,907.9634389002119,637.078025556986
Well_59,15,4894.106207349007,1558.9297039429332,665.7349960699589,27.309247455633678,5.390483436122021,1916.9481082279904,4.268697379818085,658.1789663057996,1671.9569657329864
Well_20,32,2151.75099268566,589.962275491016,901.8030097358441,27.527988321185763,21.68011657433804,2837.3032164820297,3.529315826043512,813.5730821862371,2905.9411942617403
Well_32,6,4557.218895312873,558.3816809889362,969.6765881082815,6.3172706388386635,12.229692702287501,2211.757267735985,3.4753236709786037,643.6465580317231,355.9138718683593
Well_75,58,4522.9943082967575,1725.849701045478,224.46587901526036,8.072690200319887,37.608176847108766,3369.421819708943,3.371397234937362,669.1536552794078,2912.108589295668
Well_57,44,4030.6304664118898,1106.6707647899743,751.4089770417971,25.651521954680206,23.672876320732897,1012.0457804006855,4.928247545966825,696.8750742888333,2336.5103943859212
Well_21,43,3253.8818952514075,1985.0743249109307,927.1067442184744,28.651291334504457,36.700675119133294,853.7577353925682,1.2948693251737495,962.1180176503888,475.4816307054828
Well_88,52,1480.0109984675523,2292.165121265184,100.45561774094165,12.691796203098514,18.21439713854928,1608.584678000722,0.34454568732517715,746.2887452710268,2453.3053273982023
Well_48,35,3127.886937985993,778.7823474607014,419.8833724043132,5.215045460817883,10.936298633972095,598.4732850794264,3.454260149282804,966.3270003312423,2244.862097709077
Well_90,34,2427.1850226197384,1949.0456771578476,920.2156692034443,13.067629725879948,10.939506059978651,1257.6831598737804,1.0272212959306861,900.2963045754485,1743.071212365988
Well_58,38,4168.868132621406,1529.0399965766865,210.7596232722818,14.571603399314291,14.146868859699882,525.8318421732772,3.4610428647726645,899.762391268159,2334.362299584721
Well_41,56,4032.5168259873794,724.2385003253977,934.4230769499634,24.025834118085058,10.184706167940103,2069.6909926388835,1.7344899719825622,921.396631813441,466.6794397107628
Well_91,54,4642.450029490421,1803.1852129614495,531.9201503769007,6.189616640945978,14.924618325791464,3586.134754995384,0.408088243551142,638.3863109608299,2178.787149837499
Well_59,57,1059.3206497268316,1718.9336062129457,108.89415171218013,10.316005902316506,31.056545510574807,1504.0365954907054,3.894886362675586,925.846806475101,1940.74176630397
Well_79,5,4236.412867292184,1531.283734801565,455.3785435879599,27.34921465486599,16.535120673364453,118.28148241275393,0.4479112392263568,701.0334162942744,889.8149024778932
Well_14,18,4753.848212498675,2352.942409119316,332.99858351239556,8.87051023628585,20.43259526678144,2829.630433651546,1.2758639150481101,993.572562459366,2086.597713025645
Well_61,16,4157.2017964326005,1542.159392208033,289.38211894629023,23.981191299208568,7.373029259258694,3490.5135813681786,1.8147614422168503,939.2812634159211,2052.6102445229126
Well_61,8,1520.7778394814668,2481.030230900425,546.060819877347,14.032760389476897,45.1494091656409,2017.4492936110066,0.8371973627888019,998.6582153331581,755.1626260232
Well_46,25,1325.116419363551,1518.457627696222,488.7567638443514,21.566505373034655,11.217244643554857,1555.2995164769359,4.585131972287005,974.84650909984,485.6744845780053
Well_61,32,1083.3809592308032,731.7040766027352,487.147488023891,6.846162582574798,20.689962602156456,2504.1252174544675,3.1848151564006644,743.8916953450516,1118.6942117126043
Well_50,26,3514.980903312284,1440.9425021500608,97.26031379208415,12.163948627151084,22.076566265223978,596.0743574629819,4.4019005446709025,976.6759979397799,1227.5268102138746
Well_54,52,3518.6906074395492,864.6575251101425,804.2949992168652,15.619743437418,39.74568210618395,3255.2384779538756,3.4738499021963674,732.0919894237455,2481.2542850909113
Well_63,22,4947.6548568728485,1694.2669704348546,486.62492220223726,26.430315651944724,26.759428398791698,3693.1560290463112,4.961337948817577,863.7090884307559,1336.4336796428522
Well_2,31,2592.1726964163827,1886.2643503872023,822.6967704148555,19.08739644115294,22.23303299680809,3552.6903181454422,2.720733434531165,927.4600491798318,2222.9565098400635
Well_50,43,2327.625139589987,1436.8705574141873,826.3486951354408,6.13063232694223,36.31436143657005,1710.4680070109316,0.4580635582175582,752.7878896024679,1414.9623369084952
Well_6,10,3497.69970873757,695.4059353662965,323.96397159956274,25.046664333153153,31.865663781583716,4229.282255782183,0.9721214929168711,681.5469029174292,248.02847049942375
Well_20,56,4302.434690030375,1437.2827971671059,14.302840769536239,6.363037223787064,8.516056270415625,4739.5589758109545,3.024476777449826,957.954779054683,1975.5935244702277
Well_72,57,4747.0957980920075,662.9084294688008,912.1332206835373,28.359164099797518,19.07151130434128,1555.6636926697763,1.8690969874766885,641.3127252843632,2691.3891855803595
Well_38,12,4212.496664716155,1864.251911013068,763.0877461553779,10.292936151009739,49.0373657869671,1387.324017710475,0.7418854446333609,745.9901786145532,1579.0409941536398
Well_17,53,2706.695922463219,2080.736449730175,116.1794372552364,17.198153616426367,26.75008413638121,3550.11822267171,1.3430707612095143,816.2290620705351,2121.0679542086273
Well_3,28,3539.6569412482568,2424.760654454078,704.7097636630704,6.807024219157727,24.088688141495695,3570.58159843879,2.477939505764056,921.8998671282172,2347.5761426831773
Well_88,6,4425.1973068644675,797.6042142569129,29.823035982191794,19.042809657444163,11.746391057586758,2601.0453684806594,2.687272977038447,947.5379734072455,1428.7830973876664
Well_59,59,2962.4387532469577,1564.8406710666084,37.4814785284915,17.43071751821204,42.75815782393196,4624.268017629423,4.685990042256132,804.6532999449206,786.9077127893167
Well_13,20,1866.746574821571,1635.0747350708373,530.5650072018641,15.256213372033574,10.998854487142669,816.9436202247946,0.6352603918724282,829.3587007985026,2587.2118184131555
Well_8,5,1678.8937589914917,2344.9530675619594,105.07705494398316,5.889322925850994,9.72876848865565,2439.0987472254724,1.9174757608035247,941.530240033959,2494.632326679776
Well_89,23,1000.630978312227,1754.5532811930284,964.6931572600697,26.973409466287574,24.7550157736141,272.51367035036344,2.629036214677416,786.8048861869628,2585.49479057564
Well_52,9,3872.951979925137,791.0192912906422,894.8929143837598,25.065914970321565,24.649109571611046,358.0141158887628,0.7436843886665399,823.641152350701,2486.0586605621597
Well_1,58,1444.388835383962,1372.7026479263784,653.3139109354059,20.825750508224772,49.166104400625585,363.0542172653416,3.501449711728038,607.375527341691,442.68058216641157
Well_83,59,1975.3563987837617,1809.525057012501,73.07188112993015,19.30574956584826,10.73900689578431,2509.7620481202844,2.6721348383228998,980.4474864376969,1273.402121061794
Well_91,29,2191.5053260911736,1900.5688641385948,331.58690522899445,22.373660784245782,26.77221944019692,2985.926309768972,2.40565720495242,826.7112920444133,615.0340523220093
Well_59,16,3241.5194405470734,2226.147997181147,378.0057679269835,8.59975039785918,14.056039044387134,117.08873291250949,3.3491867543940312,891.0297239426664,507.814679352828
Well_70,54,2591.829109183077,861.0142396887943,486.07103747041265,28.3161061579121,36.57937512717465,3199.477379695243,1.5815105170112582,699.1651886537829,2355.4220278063985
Well_43,46,3698.695968092647,2403.0842935109968,177.2138452663877,12.116832287616024,22.625909468056797,2499.5336854844004,1.8287700880764524,862.6353817366092,1469.9556087651429
Well_7,22,1222.5546373148109,618.2788240311845,581.736526369224,21.412256811075057,34.18105502303631,1196.6292417021507,0.980952791939923,784.0102754611825,317.5679156468883
Well_46,8,1495.7567770577577,2467.5242691378044,441.412941430131,20.168892028547617,20.22850326324325,173.99059817489905,2.713884648180638,644.9880558624222,1247.9583232824446
Well_34,59,2996.846014133067,2215.5341857328167,947.8239937589299,20.915349492890215,30.404569398520312,864.9056792376988,1.98756201799607,932.0664856298364,2980.2346350259472
Well_77,20,2347.8591513873193,1820.5455655243425,936.8332773289669,26.973803077052807,26.11116388345631,3041.627954398305,1.4495881468435226,935.7354936771015,676.5485435713414
Well_80,51,2183.253451005439,1969.9910005288432,569.8192157865726,12.397780166265495,21.846423986165856,3328.316998325917,0.7987625972208889,625.4853025087755,1221.6321647360069
Well_35,14,1268.112316150091,645.3840118375929,647.9058426306299,23.723704706316433,29.18861567005932,3270.599889157663,0.3114809804727704,756.2420956505778,1803.8059587930784
Well_49,39,4582.876698992006,582.9597257889047,146.41850309600503,19.95977659847923,22.27094046715151,850.4953685279532,1.1280909029180057,712.5770356510117,638.7859089282377
Well_3,37,3767.274344500203,703.531593102731,231.09000645176985,6.901508273866003,41.27084500029719,4564.9501386109105,1.3876457447668173,806.5477218606968,2904.8918146123956
Well_1,50,1486.4726272785974,674.7196293282756,901.7082501598904,15.353867022049378,27.28569201137988,2113.6651604129092,2.5300942723934243,795.5184189473317,1922.962713150698
Well_5,34,1260.1838309485624,1594.7624669388701,702.1742636667776,25.94878933164361,45.64072699189788,3863.2363672546653,1.3567837925971338,862.5709731798835,726.7561647033168
Well_53,11,4899.490133724972,930.8879742235783,197.53589531024676,12.883684723264647,15.026190832498273,915.756604554013,4.124736769603927,698.9950645961471,1367.479638704229
Well_3,54,3724.6902017580196,2220.4112744134527,574.5082030124906,17.0565970828219,10.045574590330343,2405.7866908841747,2.475818672616766,688.6797733296189,1114.651515788276
Well_53,40,2669.824284374966,1391.4972461361444,935.4136379845544,17.215964203841498,22.143531177874927,2655.4537691904325,3.194291668720416,889.3306503121785,410.81673490016465
Well_92,33,3806.9241630231395,1891.0209529165497,351.71939510028454,20.450246670146562,13.264680262389591,3874.7407290588276,1.1981040534992824,990.4820817810437,889.5808938593875
Well_62,31,4025.327145920636,1805.7461859403197,193.96217176389442,27.100446494754582,22.690372689667747,3145.442781477098,2.197415019076921,978.5377688726687,1683.468026133982
Well_17,59,4119.848809555117,1139.70607785942,942.6050241400073,9.33847996962891,14.333492496979225,2056.5821965929126,3.093331313429667,916.7944829430816,309.9222589652666
Well_89,54,2911.5092226122306,986.3351470514581,466.6527066891782,17.61542206600314,44.0697339037929,1484.3217806335153,1.6930202620754562,626.9872253125818,192.48607745800993
Well_43,44,2719.531032499392,1184.9125705932704,423.0695786761388,15.606681482190302,30.55570384053447,4867.48807874893,1.8137475627489295,695.1095961052954,1646.9322374309575
Well_33,34,1044.1123370756013,2093.316747699675,274.8915277948227,12.39800225251491,27.39151692417371,1494.1969676183853,4.075640881001315,875.8509595127289,1330.5026336202254
Well_73,50,4706.228460567352,1672.5536968392369,892.6694419976728,27.990204423844308,40.44852923307332,734.4222100863465,4.218470577552716,718.3090529556764,605.3532082085518
Well_61,7,3413.2315135557724,1007.0773250383506,847.1605992206794,5.2042773101928494,10.866515592757024,1572.0417845160932,2.7581164756247842,757.4493183035755,2152.6111075379117
Well_99,58,1812.6157487598725,2135.6928861208603,408.96049544238656,8.052619815759428,43.56566242342324,1701.9883581511297,4.5027716254836925,981.4733497374223,309.23626821556223
Well_13,49,4678.413677685747,609.5187722206134,40.30714709810806,23.33361124790274,26.74868261928081,726.5115942842428,3.736073614382429,634.522907333574,847.6744238768823
Well_94,54,4659.727607081186,1898.3667499805908,452.1849162010781,11.586040117172836,11.139495328605648,3569.911001700464,0.4654476122686438,944.498147167993,348.8169062464189
Well_47,23,4956.736657464384,1378.2016114986218,189.04943641425277,23.079481527306086,41.87351597579475,3133.908569716671,2.885472545687116,620.119253180229,2196.4418120336645
Well_14,46,4496.226252555915,1962.5807721317765,151.30672944739237,25.80634026788907,25.734884468533345,1651.4158396690714,3.5494078275529675,735.1769627226373,1916.5264132965465
Well_71,56,4991.137551280259,2354.9225604868534,399.1626757764693,11.365400420863255,32.207024410560315,4965.700460746967,2.796247191336917,822.1605263502396,605.940488551964
Well_77,7,1978.7447524930903,2000.0681958938078,108.08616797118091,9.798607196575606,45.212399863305485,3309.5542585122453,4.193484081525342,742.5536837893828,1694.2362461214004
Well_86,54,4368.998340796936,1383.9307106227648,957.8898618623483,8.632515817028946,45.0811234499187,3545.608394858273,1.6440182233667406,982.862810375437,2104.593296298286
Well_61,25,4292.113235183058,801.9513630277615,57.063789963468984,10.002215272061155,45.176850120040356,2830.19498550882,0.5142998391075736,801.7500336374217,150.7997813382816
Well_39,3,1923.761436882935,2112.7019516108676,407.3559311247399,11.67963472792979,23.761285663683044,2802.716228872459,3.2413785381686133,893.5356088740998,2006.5031309212163
Well_84,59,1393.750196003963,1421.411053842743,171.07567501137794,26.718745413512718,38.732264680102375,198.10910623356813,3.7078429426198545,880.8261237499412,968.9921497759952
Well_79,38,4917.682054710398,650.6246469142595,691.9232083134685,24.250110331310815,15.497188688489096,3877.4407571482816,3.873218567797589,934.0369361099204,448.9743634385644
Well_81,20,2184.0982060824417,1938.110795553732,88.02333472241612,5.04610792295604,42.40296448382895,4562.629719911433,0.2530905124908376,945.5656469868186,2472.4051952785603
Well_52,34,4483.567161871224,1083.7039318331795,551.337518466548,26.852978552452445,20.377503787969367,699.093490553057,3.432215591959684,786.5267969416748,1838.0862966886034
Well_23,49,1016.5086186984156,597.7764590103704,775.3704802499183,6.970307492549441,25.876060788222347,3998.5893461550654,0.2994933646504759,945.2011037737051,1662.2722062175906
Well_25,44,1084.099228878409,2305.5020299481557,950.5592366984811,21.38164043867182,45.11262416871989,2718.104338531648,3.91897287971814,861.3799280159553,2517.5655303936696
Well_88,44,2863.4852347854735,1466.20218418782,701.5422873397185,8.78686920542066,41.25829782173821,1498.014891429739,3.5749046750316555,874.4243967231731,832.0800102673165
Well_59,30,1954.8587357402544,1061.9221063460432,108.49684005823768,6.556895262773905,47.863004231262764,4612.331931702174,2.9235867374813136,669.2946395481279,91.67474909990759
Well_40,17,3759.3651337438573,1932.773115769823,97.63534421699961,23.994267438029443,21.35628454225,185.11742016113305,2.6303571486821458,698.0397830801713,2848.745303479697
Well_28,59,3262.2573022718175,2271.8047553651277,734.2820680526852,16.680077846396074,11.798837134591203,1442.8869357581834,3.6325177426412867,875.0658711535514,825.162990193314
Well_14,10,1309.9431898019657,500.614150067511,223.17611095343395,19.976562832778978,45.968469038514954,4442.624169578436,0.47453748011340674,706.2534589852593,1918.377133537951
Well_44,35,1650.5131852628683,1875.7043700843074,452.7669155469163,15.633825469936472,27.191947419921355,2456.9710191685576,4.194508963143426,796.0159986833137,2932.2451393334964
Well_64,20,2552.1970802336573,2034.0233880368428,976.8548903378453,6.679296562696053,45.02303559907622,3034.7168420222624,1.1658857019446442,795.986120744499,739.1854013418906
Well_88,18,1742.4162558217326,919.854854558986,821.7077304198368,23.490454157174366,37.94331167299753,3773.8631732187378,2.493386543004042,693.6146833758158,2978.53298775206
Well_70,45,4168.889388975715,1479.2476628203488,848.1274237271986,25.508778029220665,44.36613074849162,825.0707194943592,2.5366372387558394,826.5976227736321,1639.0364900221562
Well_8,44,2664.2809422131204,678.5717978358716,862.1622056807979,6.035513577217506,34.462532106689686,1154.358008867914,3.9301929585973934,825.5024303784222,2878.9576807499134
Well_87,27,1373.7274673699972,1993.4997650306952,623.3498867203424,14.392929924598484,41.556740617429725,4993.281378985868,1.1263571379212067,651.6063812478129,303.81650119786195
Well_0,59,2937.371609088499,2194.912037126705,746.4945846238536,18.932913426754002,10.41511994800734,1263.5182606555175,1.638798746907516,752.4459160160835,1616.520000418197
Well_7,59,1363.3527242456566,716.3733146493212,365.37130548794437,20.12958556917293,48.57326101456994,2742.092281126496,3.3829182110371687,746.3305115967104,2835.8784927309507
Well_87,49,1515.7492216792689,2132.9205068656693,998.4617643071223,19.453823528532467,13.14406501888168,1563.6656225924585,2.1813043582977842,824.835442040692,508.81021327150563
Well_62,36,1958.4393281128212,2043.1403409690672,286.8259479580986,22.323516347553237,6.102624555393258,4271.956349774884,1.6345453906699692,899.7324877549145,861.8604165166544
Well_10,23,4438.110820989959,1193.8266407417946,594.1073292704843,29.170405060488072,28.886331872492804,4812.6035607846015,3.1828314678715426,607.2932258565946,676.7986228276452
Well_80,32,4698.450129331888,1880.5790598671665,289.2410615379814,14.764663028217777,37.036051826709844,792.3328286200676,0.6155465132308849,653.024495499038,2898.065614500459
Well_7,10,4305.030917328277,500.0962477886235,120.95034005447243,18.915589173889735,37.23882954127193,3042.8099656749473,3.9909371452109252,720.7979704079976,827.4217353415888
Well_34,11,2336.308869671389,2363.5953089319974,571.9099566952399,22.476965736599976,20.265478032022386,4076.7250117212866,2.718796242724614,924.165297999078,406.81907847774477
Well_34,38,2089.7857644353267,1600.7664706167457,359.81518415747837,19.810595551945124,38.92243263805932,4132.836528689729,1.1888984446818722,792.207103042959,2400.577881487338
Well_32,6,3196.6227631609568,1740.6777281239988,587.3870748481538,14.66877575022954,42.915202446781514,2258.193660428568,2.1608764030427716,804.3546348406646,1564.838051185398
Well_4,59,3887.4126421324495,1829.3188270781973,563.0916918983429,20.60198219874566,32.45052840680432,1204.3440749572997,0.829168646135177,763.6833304575771,1790.1945484776918
Well_40,41,4973.4911526406995,1622.7380344367334,546.8341618521259,21.252788261004035,22.369640324904424,1996.9856379509695,3.1595893420608867,766.0578902081435,1840.1020716151952
Well_27,47,1526.2828475157048,2213.5277750789264,132.06811082606413,19.62421188315842,32.610856287479635,3780.648274218849,3.412643030328213,991.0227689764786,1858.3666756418843
Well_6,34,1197.1679960952179,1719.403664303088,445.7789666068535,10.12776651880927,43.80036801580955,4969.511672175292,2.1453724548832294,959.4563410897435,1390.0874875122388
Well_72,36,3777.423555981084,2315.519982480945,813.8839000048039,17.6495339538108,45.52122923766561,2816.017118612089,1.8305143435886624,890.3469413430516,2927.915032571074
Well_71,37,4328.903134015622,1664.6632444680179,321.99206058918946,27.10892024401751,6.418248220827435,1056.1096023806997,4.278966795877545,729.6332935205086,563.6208855933648
Well_11,17,4385.395119465693,842.2448439611333,449.39319023914453,26.715046950806087,10.5079351271439,305.48035717699014,2.9651323698133214,805.4748148971405,2875.6874937746147
Well_33,40,3713.8541963086427,2327.125111678606,498.89327441706536,23.769698124900277,5.203132156754351,4724.080215498536,3.4017021058167214,875.7651568473907,912.5921898764818
Well_32,40,4816.0632164767485,1863.2549967195534,864.1039994658273,22.429887860930627,27.159898206191944,2466.862691134168,0.8120917443293525,757.8301190694913,610.2591523453996
Well_47,54,3044.0190541783477,1898.4779888711123,659.0437715337588,8.831978444011272,24.637591736611846,3611.304075736799,3.623961412455578,809.7891939706915,1895.9111109853493
Well_22,12,4655.259193344849,2470.9635011432033,109.20050948894087,16.48661661261123,29.561074780627212,3334.887072216099,2.3341317177108687,658.2843550588216,2680.9563627159005
Well_61,21,4871.248547966092,650.3931084191584,866.5192759469711,7.773782743687353,35.764102938527444,4465.269292337656,1.9600084293777638,637.4306574879096,1120.6199670552805
Well_87,40,4388.629828012431,1357.1852141903428,833.745315727269,25.43211124090049,21.46026838720562,1403.843805485117,4.6611401583142476,666.9238972967114,272.50332663458545
Well_36,19,2239.0342530344824,978.1907859732304,756.1095207931837,12.276080160993779,14.385977094350542,2264.4284570860254,0.45888313854065965,902.2628572010188,1632.7752530161529
Well_98,3,1784.862604681181,1760.8529294273144,471.3974381356493,24.17164660622735,22.766917027354694,4576.742076723878,1.138910743517367,675.9848101217674,2956.241882310265
Well_43,18,3192.480259927274,2113.623367496144,759.9699296509488,25.364472287722567,5.405495030906827,2969.3233397608806,2.0001924132177997,969.8886717947564,1199.2059297636765
Well_85,53,2812.0590015207536,2432.621417784825,483.9546420163296,27.31240243528852,42.32510045850168,449.67201836481195,1.7553924661874953,747.419539869402,108.85308343603666
Well_90,51,4511.033368770932,1409.1922139094402,739.2572989838912,23.845751962194086,22.26768348861245,1052.9724650607686,2.6512824802103547,667.6131235018943,1527.5850732609026
Well_34,19,1400.1266842686148,2072.4364612852087,881.3090633228109,19.118225012684533,33.02547541019149,1262.3535834413321,2.1243298522926204,930.0976538109344,1182.0418137826036
Well_64,47,2030.9602452460745,2334.103184080759,891.6361692792908,19.954622868167405,19.61265301278955,4969.548917065545,3.9837874824332027,782.6587362369502,246.72414929744878
Well_98,6,4007.1957780748344,1866.6508650717694,460.0327884455801,13.01455692056548,32.66655749779915,1198.2810512785095,3.8864026551995234,755.3839363978634,2630.7396325760737
Well_46,16,1379.9465799092486,985.4651048995424,860.7492525585089,9.424904784761132,29.3195927114921,4361.451950915408,3.9073989249773593,731.7812705308224,1875.3552724474325
Well_77,8,2283.0576560868008,1715.7083022155828,110.442806702636,8.265905120594503,14.385169844854797,482.6686847518712,1.9729018523744595,732.2049880244227,504.91705395685284
Well_2,48,2548.6215762159327,2439.9040956343733,110.80122331191322,9.550588027919286,33.13958111800565,990.4313978585606,2.155368693254956,865.3764047691443,2781.5564912959167
Well_0,18,3490.3751862507597,2475.1076577231306,552.7842773988052,28.348797185071184,9.933008871026392,4373.070537182993,3.658217256884122,816.25925780795,1749.9186400963133
Well_4,52,1632.5305828774583,1784.7196474335562,655.3261722717062,9.110831355017094,26.64886310727595,4504.788735989721,0.796152158657268,787.0566494654757,2083.1278976161007
Well_89,48,4442.417961398838,2273.9755157439786,161.46383821861866,23.093436123213746,37.394512654518145,963.3616345687259,4.289214162361485,778.8165983447689,1771.0766339488116
Well_13,43,2790.1689418650967,900.6987276972056,477.45824435793304,9.615713582868118,29.70782248246969,1226.2757025720912,2.798039541503332,656.800422296285,2936.1413015354183
Well_26,39,4668.086847522226,992.1572099044336,103.41904113776383,29.38224425539434,38.58219803544615,2699.7799235275847,4.273017058135594,931.1508547732401,2677.3764616084404
Well_8,49,2871.4796545357267,2405.7752257697193,606.0784906977773,14.164613386892437,17.29231644628301,358.1464653133117,4.009294308491423,970.7390983406344,98.73233278437857
Well_78,49,2100.1610357629334,770.4707509896158,856.5430963853195,15.303410725726748,7.196833849572908,4731.892420531267,1.9970388098022998,920.8825286037788,93.04585695406686
Well_14,12,1567.3153147506996,882.2128761869578,740.2625862593285,15.112789469553846,7.518666993637086,1874.175952949245,0.6874866079953774,780.5068129163062,1490.1334121475331
Well_89,45,1014.9803788451393,1341.0971982401034,384.5086369049786,25.411479601505214,17.09264683964217,2497.5110323423437,4.619985155887905,988.8774415376895,976.4824340993476
Well_41,10,3128.6299399393424,1679.1685755067008,993.8558586707504,10.457263118552738,23.34501914657409,614.7369401249861,1.8541056786396317,847.4577573718699,1639.6759957540005
Well_76,7,1428.6267877076937,1707.6344379365432,666.3056267014754,25.775618397640734,29.187734241910448,259.46870926584984,1.9939601146735404,909.6331418284027,1048.1401722920555
Well_50,46,2566.911054524713,1083.952017331129,817.0959500980542,21.426471361052027,39.094758263207545,2392.302841702481,4.563432805035808,896.4893310651479,2640.7036597552674
Well_62,55,3357.087044948347,2341.2277959006965,673.0004134188154,10.507004194923123,42.78242675716432,696.1701134202245,4.603266574009226,883.1253449494036,550.9015589802598
Well_95,1,2102.743587610801,2330.1998152157257,989.5221281762554,6.635188646022767,36.215643825384134,3188.5615722958414,1.4619496970924093,856.7945711262544,218.96923118100872
Well_51,49,1700.897169464461,1284.136106104745,823.1461695455952,24.374813535973967,25.844402962520753,3992.9583863474822,0.626990147101113,684.6448280787205,1061.60867433451
Well_95,36,4098.886490437366,1368.5835388605942,524.2289857164861,10.47407614540467,16.901915714229112,255.18854544216177,0.20531852590623265,717.7814913233481,460.46385077295065
Well_3,21,4787.164689126483,1904.9942336478236,373.21076720921394,27.22667074307075,24.2511046193267,3099.890261961239,2.3038135261853907,954.6870019316002,1794.980901411362
Well_93,37,1401.761671447864,1825.9917927978015,685.333280857354,8.244631934118477,17.302826836077465,4096.571078535668,2.9291523278114444,671.9838513379939,1443.8525846414973
Well_22,52,1622.3612975400315,1264.5940299219246,594.3195907189388,20.409114120187557,33.100817624194754,2253.1970997066715,1.4976224150343043,660.7846644068809,2138.4940001675927
Well_14,24,4840.050629010875,1328.4885030420069,633.0570851172698,22.30420984303778,41.819308722270854,4802.552852830668,1.4467983252743188,713.6643068463073,264.74135838731985
Well_42,55,1151.1368872489852,1196.077886843078,349.5816486209194,21.44256036393048,28.318493461115484,644.8550427921641,1.9125682179102759,744.997239899929,2275.444944846477
Well_28,25,4910.529346201889,970.7700139066158,434.44113636484894,12.900745362406361,7.062776359666694,1682.623870913559,1.4628084941763682,821.2518140266316,865.8688576921952
Well_35,7,1018.577932339955,1416.2767258482795,562.5156091417433,26.888088080511707,47.28868825624221,1227.3676662842959,4.320504341850772,842.2152253649936,2030.7284223206052
Well_12,42,4494.674622605326,1872.868263805081,840.8905679026246,24.24513291871868,18.242780531106494,4981.336662150776,3.2856434773414613,916.2689312640986,908.4624538667695
